Vernier Format 2
Sin título.cmbl 8/09/2026 13:54:51 .
Último
Tiempo	Angulo	Velocidad 1	Aceleración 1	Posición	Velocidad 2	Aceleración 2
t	Angulo	v 1	a 1	x	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

8.75	-39.9505865782	-4.70269270676	2.39713431215	0.392049	-0.1715	-0.820129938272
8.8	-40.1774793809	-4.61542624416	0.204699109802	0.3826165	-0.2066575	-0.697274537037
8.85	-40.4043721837	-4.69299643314	-1.74532925199	0.3712975	-0.239051944444	-0.625975
8.9	-40.6487182789	-4.78026289574	-3.82464126209	0.3586065	-0.268588055556	-0.559862808642
8.95	-40.8756110817	-5.02266973629	-6.60962651913	0.3445435	-0.298028888889	-0.413187962963
9	-41.1374104695	-5.51717969103	-7.73008480436	0.3284225	-0.317846666667	-0.0689175925926
9.05	-41.4341164423	-5.91472690954	-6.05478419519	0.3119585	-0.314893055556	0.514341203704
9.1	-41.7308224152	-6.21531139182	-1.85845244425	0.2958375	-0.279545	1.32886033951
9.15	-42.0624349731	-6.27348903356	5.49455505257	0.2807455	-0.178455277778	2.01835385802
9.2	-42.3940475309	-5.64323124811	11.9964451981	0.276458	-0.0462097222222	2.0749382716
9.25	-42.6383936262	-4.7608703485	12.4704852419	0.278173	0.0510688888889	1.65312237654
9.3	-42.8478331365	-4.2372715729	9.24378085315	0.282975	0.117286944444	1.19250725309
9.35	-43.0572726467	-3.86881317525	5.81776417331	0.290521	0.1637825	0.844161111111
9.4	-43.2318055719	-3.63610260832	2.10085928481	0.299782	0.197891944444	0.59897962963
9.45	-43.4063384971	-3.68458397643	-0.91037235675	0.310758	0.221330277778	0.425468209877
9.5	-43.5983247148	-3.81063553352	-2.33787930668	0.3222485	0.237051111111	0.32929058642
9.55	-43.7903109325	-3.91729454336	-3.61455533361	0.334425	0.252009722222	0.279693209877
9.6	-43.9822971503	-4.15970138392	-5.2575350307	0.347459	0.266015555556	0.201883024691
9.65	-44.209189953	-4.4118044981	-7.60080115606	0.361179	0.276019722222	0.0123331790123
9.7	-44.4186294633	-4.81904799023	-10.9891101051	0.375242	0.276591388889	-0.397096604938
9.75	-44.6629755585	-5.67232006898	-10.5420041548	0.3898195	0.250008888889	-1.05874783951
9.8	-44.9945881164	-6.2928815808	-2.332492488	0.4028535	0.170070833333	-1.66995478395
9.85	-45.3436539668	-5.95351200403	6.83587290364	0.4083415	0.0591675	-1.8006970679
9.9	-45.6054533546	-5.24568402961	9.35690404541	0.407484	-0.0304888888889	-1.49729027778
9.95	-45.8497994499	-4.79965544298	7.02979837609	0.4038825	-0.0910855555556	-1.12697731481
10	-46.0766922527	-4.55724860243	4.00240627849	0.39788	-0.1363425	-0.874491203704
10.05	-46.3035850554	-4.42150077172	1.15816601598	0.389991	-0.173596111111	-0.742637345679
10.1	-46.5130245656	-4.43119704534	-1.7183951586	0.380387	-0.207515	-0.692775308642
10.15	-46.7399173684	-4.59603369692	-4.44951222885	0.3692395	-0.241243333333	-0.676472222222
10.2	-46.9668101712	-4.90631445283	-6.50189014555	0.356377	-0.276210277778	-0.622640277778
10.25	-47.228609559	-5.27477285047	-7.76779253511	0.341628	-0.309652777778	-0.41287037037
10.3	-47.4904089468	-5.73049771071	-7.69776389228	0.324821	-0.327565	0.048962191358
10.35	-47.8045682121	-6.1183486556	-5.51610232729	0.308014	-0.318513611111	0.802291820988
10.4	-48.101274185	-6.42862941151	-0.220859565839	0.2906925	-0.256678333333	1.69430354938
10.45	-48.4677933279	-6.2928815808	7.66544298021	0.279202	-0.131959722222	2.20996805556
10.5	-48.7644993007	-5.49778714378	12.2765597694	0.277487	-0.00314416666667	2.05773533951
10.55	-49.008845396	-4.79965544298	11.495471061	0.280917	0.0878461111111	1.55937962963
10.6	-49.2357381988	-4.26636039376	8.34956895244	0.287434	0.149490833333	1.07134567901
10.65	-49.4277244165	-3.94638336423	4.47105950357	0.296695	0.18865	0.715694907407
10.7	-49.6197106342	-3.85911690163	1.32515739503	0.3068135	0.214660833333	0.514605864198
10.75	-49.8116968519	-3.85911690163	-0.921145994108	0.318304	0.2358125	0.42102191358
10.8	-50.0036830696	-3.93668709061	-3.19977029532	0.3304805	0.2546775	0.375553240741
10.85	-50.1956692874	-4.18879020479	-5.37604504164	0.343686	0.274114166667	0.301077777778
10.9	-50.4225620901	-4.4990709607	-7.26681839796	0.3579205	0.290787777778	0.0795569444444
10.95	-50.6494548929	-4.81904799023	-10.1433795725	0.3733555	0.29155	-0.361102777778
11	-50.8763476956	-5.59474988	-10.4665886933	0.3881045	0.264395833333	-0.991153549383
11.05	-51.2079602535	-6.2928815808	-2.79037207572	0.4018245	0.1929375	-1.5908742284
11.1	-51.5570261039	-6.02138591938	7.52538569456	0.409199	0.08575	-1.78095339506
11.15	-51.8362787842	-5.19720266149	11.4793106049	0.409542	-0.00733638888889	-1.51428148148
11.2	-52.063171587	-4.54755232881	8.63507034243	0.406798	-0.0683141666667	-1.14624459877
11.25	-52.2726110972	-4.27605666739	3.73306534454	0.4021675	-0.113571111111	-0.912496450617
11.3	-52.4820506075	-4.24696784652	-0.0592550054687	0.395479	-0.1552075	-0.784083179012
11.35	-52.6914901177	-4.36332312999	-2.1277933782	0.3863895	-0.191317777778	-0.696215895062
11.4	-52.9183829205	-4.50876723432	-3.12435483382	0.3760995	-0.222759444444	-0.651011882716
11.45	-53.1452757232	-4.63481879141	-4.66498497601	0.364266	-0.255630277778	-0.611789197531
11.5	-53.372168526	-4.94509954732	-6.55037151366	0.350546	-0.287357777778	-0.491950925926
11.55	-53.6339679138	-5.36203931307	-7.03518519477	0.335111	-0.310129166667	-0.222579475309
11.6	-53.9132205941	-5.72080143709	-5.76389598652	0.3191615	-0.318608888889	0.276570216049
11.65	-54.2099265669	-5.97290455127	-3.02739209759	0.3023545	-0.298791111111	1.08108518519
11.7	-54.5066325398	-6.17652629734	2.65031479007	0.286062	-0.21266	1.88067746914
11.75	-54.8556983902	-5.81776417331	9.78246272105	0.2790305	-0.0839397222222	2.13591604938
11.8	-55.117497778	-4.92570700007	11.6516888027	0.278859	0.0264872222222	1.84463070988
11.85	-55.3269372882	-4.37301940361	8.01558619434	0.2831465	0.106139444444	1.372
11.9	-55.5363767985	-4.16939765754	4.3848704047	0.290521	0.158923333333	0.965746141975
11.95	-55.7458163087	-4.02395355321	2.14395383424	0.2996105	0.196081666667	0.705002623457
12	-55.9378025264	-3.93668709061	-0.0377077307529	0.310415	0.224950833333	0.554940123457
12.05	-56.1297887441	-4.03364982683	-1.87999971897	0.3222485	0.2495325	0.457756790123
12.1	-56.3392282544	-4.17909393116	-2.80114571308	0.335454	0.271065277778	0.351204475309
12.15	-56.5486677646	-4.3245380355	-3.79770716869	0.349517	0.287548333333	0.171817592593
12.2	-56.7755605674	-4.46998213983	-6.3348987665	0.364609	0.293455555556	-0.13804691358
12.25	-56.9850000776	-4.8481368111	-10.0087091056	0.3795295	0.280593055556	-0.602579012346
12.3	-57.2293461729	-5.71110516347	-8.71048580393	0.393764	0.239528333333	-1.17186373457
12.35	-57.5784120233	-6.12804492922	-0.005386818679	0.405426	0.158256388889	-1.60691265432
12.4	-57.8925712887	-5.61414242725	7.16446884306	0.4103995	0.0596438888889	-1.65005231481
12.45	-58.1369173839	-5.05175855716	7.71392434832	0.410228	-0.0193413888889	-1.41132854938
12.5	-58.3812634792	-4.74147780125	5.45146050314	0.4076555	-0.0802238888889	-1.14994984568
12.55	-58.608156282	-4.54755232881	3.19438347664	0.401996	-0.131864444444	-0.934092746914
12.6	-58.8350490847	-4.42150077172	0.867277807318	0.3939355	-0.171690555556	-0.779742746914
12.65	-59.044488595	-4.43119704534	-1.94464154312	0.384503	-0.2049425	-0.728239814815
12.7	-59.2713813977	-4.60572997054	-4.89123136053	0.3736985	-0.241719722222	-0.728716203704
12.75	-59.4982742005	-4.94509954732	-7.12137429363	0.360493	-0.280688333333	-0.663503858025
12.8	-59.7600735883	-5.39112813394	-7.70853752964	0.345401	-0.314321388889	-0.438013117284
12.85	-60.0393262686	-5.81776417331	-6.02785010179	0.328594	-0.333948611111	0.0304359567901
12.9	-60.353485534	-6.01168964576	-3.26979893815	0.311101	-0.325564166667	0.79403441358
12.95	-60.6327382143	-6.23470393907	1.35209148843	0.293608	-0.262490277778	1.6720720679
13	-60.9992573572	-6.00199337214	7.82704754058	0.281946	-0.140344166667	2.16285848765
13.05	-61.261056745	-5.24568402961	10.3480786823	0.2797165	-0.0164830555556	2.03534506173
13.1	-61.5054028403	-4.7608703485	8.68893852922	0.281946	0.0760316666667	1.58669259259
13.15	-61.732295643	-4.38271567723	6.36183285989	0.288463	0.140344166667	1.12808888889
13.2	-61.9417351533	-4.11122001581	3.59839487757	0.2968665	0.182171111111	0.803509259259
13.25	-62.133721371	-4.03364982683	1.13661874127	0.306985	0.214565555556	0.619887808642
13.3	-62.3431608812	-4.03364982683	-0.59255005469	0.3184755	0.241815	0.500843518519
13.35	-62.535147099	-4.09182746856	-2.18704838367	0.331338	0.264491111111	0.388945061728
13.4	-62.7445866092	-4.28575294101	-3.42062986116	0.345058	0.282593888889	0.230572222222
13.45	-62.971479412	-4.40210822447	-5.53226278333	0.3599785	0.291264166667	-0.0239782407407
13.5	-63.1809189222	-4.6736038859	-10.051803655	0.3747275	0.285166388889	-0.409641512346
13.55	-63.407811725	-5.47839459654	-12.3412015936	0.3891335	0.258583888889	-0.957541666667
13.6	-63.7219709903	-6.34136294891	-6.42108786536	0.402339	0.193223333333	-1.54106512346
13.65	-64.0884901332	-6.33166667529	3.51759259738	0.4103995	0.0893705555556	-1.80800169753
13.7	-64.3851961061	-5.70140888985	8.34956895244	0.4107425	-0.00781277777778	-1.65719814815
13.75	-64.6469954939	-5.19720266149	7.15369520571	0.4083415	-0.0807955555556	-1.36199583333
13.8	-64.8913415891	-4.94509954732	4.32022858055	0.402339	-0.141773333333	-1.07801512346
